system:index,B11,B12,B5,B6,B7,B8,Blue,Green,QA_PIXEL,QA_RADSAT,Red,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,cirrus_conf,class,date,high_conf_cirrus,mission,system:time_start,vol_init,.geo,SR_ATMOS_OPACITY,SR_CLOUD_QA,ST_B6,AOT,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,SR_B11,SR_B12,SR_B8,SR_B8A,SR_B9,TCI_B,TCI_G,TCI_R,WVP,cirrus,opaque_cloud
000000000000000015f3,NA,NA,0.009,0.00242749999999999,0.0013275,NA,0.02503249999999998,0.01766249999999999,5504,0,0.0115025,0.02503249999999998,0.01766249999999999,0.01150249999999999,0.009,0.00242749999999999,NA,0.0013275,NA,7385,NA,2825,934,9880,0,163,7813,1937,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.27224898097981,46.92290634856042]}",0.0202,32,289.65835904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015f4,NA,NA,0.00476499999999999,0.00242749999999999,0.0013275,NA,0.02497749999999998,0.01760749999999999,5504,0,0.009495,0.02497749999999998,0.01760749999999999,0.009495,0.00476499999999999,0.00242749999999999,NA,0.0013275,NA,7379,NA,2602,936,9880,0,164,7776,1942,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.25714154661074,46.8842013514165]}",0.0202,32,289.25161466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015f5,NA,NA,0.003665,-4.60000000000016e-4,0.003775,NA,0.02706749999999999,0.0135925,5504,0,0.0080375,0.02706749999999999,0.0135925,0.0080375,0.003665,-4.600000000000159e-4,NA,0.003775,NA,7405,NA,3059,928,9880,0,162,7888,1923,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.15586198438382,46.888660452469956]}",0.0231,32,290.45817572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015f6,NA,NA,0.0075425,0.01216249999999999,0.00374749999999998,NA,0.01846,0.01540749999999999,5504,0,0.00547999999999998,0.01846,0.01540749999999999,0.00547999999999998,0.0075425,0.01216249999999999,NA,0.00374749999999998,NA,7211,NA,1153,989,9880,0,215,7851,2062,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.90202120006114,47.264058792856396]}",0.0247,32,290.22916838000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015f7,NA,NA,0.003445,0.00454499999999999,0.00638749999999999,NA,0.02096249999999999,0.0134275,5504,0,0.00578249999999999,0.02096249999999999,0.0134275,0.00578249999999999,0.003445,0.00454499999999999,NA,0.00638749999999999,NA,7196,NA,1030,993,9880,0,220,7776,2073,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.95077255187846,47.26499074497657]}",0.0242,32,289.39858952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015f8,NA,NA,0.00328,0.00195999999999998,0.003775,NA,0.01859749999999999,0.015545,5504,0,0.00558999999999998,0.01859749999999999,0.015545,0.00558999999999998,0.00328,0.00195999999999998,NA,0.003775,NA,7202,NA,1244,991,9880,0,213,7813,2069,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.92879810188708,47.25194341529419]}",0.0245,32,289.81900598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015f9,NA,NA,0.0075975,0.00195999999999998,0.00113499999999999,NA,0.01645250000000001,0.01551749999999999,5504,0,0.00556249999999999,0.01645250000000001,0.01551749999999999,0.00556249999999999,0.0075975,0.00195999999999998,NA,0.00113499999999999,NA,7212,NA,1276,988,9880,0,211,7888,2061,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.89584088600107,47.25380731953453]}",0.0245,32,290.64616681999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015fa,NA,NA,0.0073775,-6.800000000000139e-4,0.0037200000000000002,NA,0.0202475,0.01048499999999999,5504,0,0.00933,0.0202475,0.01048499999999999,0.00933,0.0073775,-6.800000000000139e-4,NA,0.0037200000000000002,NA,7209,NA,866,990,9880,0,225,7739,2064,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.92056214224137,47.28828508887977]}",0.0252,32,288.967919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015fb,NA,NA,0.0073775,-6.800000000000139e-4,0.0037200000000000002,NA,0.0202475,0.01048499999999999,5504,0,0.00933,0.0202475,0.01048499999999999,0.00933,0.0073775,-6.800000000000139e-4,NA,0.0037200000000000002,NA,7209,NA,866,990,9880,0,225,7739,2064,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.92056214224137,47.28828508887977]}",0.0252,32,288.967919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015fc,NA,NA,0.0083675,0.0022075,0.00124499999999999,NA,0.0174425,0.01422499999999998,5504,0,0.00861499999999998,0.0174425,0.01422499999999998,0.00861499999999998,0.0083675,0.0022075,NA,0.00124499999999999,NA,7330,NA,585,953,9880,0,228,7962,1978,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.51392333987448,46.78269883413691]}",0.022,32,291.3263528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015fd,NA,NA,0.0084225,0.0022075,0.00124499999999999,NA,0.0238225,0.0143625,5504,0,0.00666249999999998,0.02382249999999999,0.0143625,0.00666249999999998,0.0084225,0.0022075,NA,0.00124499999999999,NA,7333,NA,746,952,9880,0,226,7962,1976,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.44972566200802,46.78081709349236]}",0.0218,32,291.32293477999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015fe,NA,NA,0.00413249999999998,0.00223499999999998,0.00383,NA,0.021705,0.01433499999999998,5504,0,0.006635,0.021705,0.01433499999999998,0.006635,0.00413249999999998,0.00223499999999998,NA,0.00383,NA,7335,NA,873,951,9880,0,221,7925,1974,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.49641690913865,46.80784816407836]}",0.0219,32,290.91960842000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000015ff,NA,NA,0.00415999999999999,-2.9500000000001747e-4,-0.00395249999999999,NA,0.021705,0.01433499999999998,5504,0,0.00261999999999998,0.021705,0.01433499999999998,0.00261999999999998,0.00415999999999999,-2.9500000000001747e-4,NA,-0.00395249999999999,NA,7342,NA,1228,948,9880,0,208,7962,1969,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.42281498715047,46.82121208993553]}",0.0219,32,291.31951676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001600,NA,NA,0.00418749999999998,0.00223499999999998,-0.00134,NA,0.02385000000000001,0.01438999999999998,5504,0,0.00872499999999998,0.02385000000000001,0.01438999999999998,0.00872499999999998,0.00418749999999998,0.00223499999999998,NA,-0.00134,NA,7340,NA,1077,949,9880,0,214,7925,1971,NA,openWater,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.448222944953,46.816043991814574]}",0.0218,32,290.9161904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001601,NA,NA,0.1927,0.2475075,0.21778000000000003,NA,0.06224000000000002,0.09675250000000002,5440,0,0.13305250000000002,0.06224000000000002,0.09675250000000002,0.13305250000000002,0.1927,0.2475075,NA,0.21778000000000003,NA,6997,NA,834,1057,9768,48,226,9227,2215,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.86601196130033,46.69190261848665]}",0.0298,NA,306.0921992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001602,NA,NA,0.1969625,0.21943,0.1993,NA,0.0814625,0.1014275,5440,0,0.13712249999999998,0.0814625,0.1014275,0.13712249999999998,0.1969625,0.21943,NA,0.1993,NA,6997,NA,834,1057,9716,77,230,9190,2215,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.86639990309199,46.691933832194024]}",0.0298,NA,306.05460098000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001603,NA,NA,0.16682249999999998,0.191325,0.16231250000000003,NA,0.06652999999999998,0.09444249999999998,5440,0,0.12488500000000002,0.06652999999999998,0.09444249999999998,0.12488500000000002,0.16682249999999998,0.191325,NA,0.16231250000000003,NA,6997,NA,834,1057,9707,77,230,8967,2215,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.86676109027731,46.691933832194024]}",0.0298,NA,303.7850357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001604,NA,NA,0.20557000000000003,0.2934325,0.26002000000000003,NA,0.06438500000000003,0.09444249999999998,5440,0,0.13099,0.06438500000000003,0.09444249999999998,0.13099,0.20557000000000003,0.2934325,NA,0.26002000000000003,NA,6997,NA,834,1057,9774,48,226,9078,2215,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.8655838875992,46.69188924118349]}",0.0298,NA,304.51649197999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001605,NA,NA,0.184065,0.21943,0.16762,NA,0.0600675,0.08979500000000001,5440,0,0.122795,0.06006749999999999,0.08979500000000001,0.122795,0.184065,0.21943,NA,0.16762,NA,6997,NA,831,1057,9719,77,230,8930,2215,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.86685027229838,46.69162615422133]}",0.0298,NA,303.31676696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001606,NA,NA,0.0808575,0.06948625,0.0562175,NA,0.03841125,0.0597375,5504,0,0.07504125,0.03841124999999999,0.0597375,0.07504125,0.0808575,0.06948625,NA,0.0562175,NA,6988.5,NA,1768.5,1058,9655.5,78,210.5,8427.5,2220.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.52522516329073,46.756100296353104]}",0.02345,NA,298.32133073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001607,NA,NA,0.10218375,0.12025125,0.09814125,NA,0.0457125,0.06769875,5472,0,0.088145,0.0457125,0.06769875,0.088145,0.10218375,0.12025125,NA,0.09814125,NA,6988.5,NA,1766.5,1058,9609,76,210.5,8501.5,2220.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.52481046689276,46.756113673656266]}",0.02345,NA,299.43731426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001608,NA,NA,0.0380675,0.01988999999999999,0.01559999999999998,NA,0.03002375,0.047183750000000003,5504,0,0.04778874999999999,0.03002375,0.04718374999999999,0.04778874999999999,0.0380675,0.01988999999999999,NA,0.01559999999999998,NA,6988.5,NA,1766.5,1058,9876,76,209,8297,2220.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.52428429296846,46.75633662870895]}",0.02345,32,295.53222641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001609,NA,NA,0.097935,0.07963374999999998,0.07062749999999998,NA,0.04046000000000001,0.06882625,5440,0,0.07607249999999999,0.04046000000000001,0.06882625,0.07607249999999999,0.097935,0.07963374999999998,NA,0.07062749999999998,NA,6988.5,NA,1769.5,1058,9745,119,217,8334,2220.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.52608576979405,46.75579261838042]}",0.02345,NA,296.73536945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000160a,NA,NA,0.05734500000000001,0.02878624999999998,0.02215875,NA,0.03736624999999999,0.05631375,5504,0,0.0568775,0.03736624999999999,0.05631374999999999,0.0568775,0.05734500000000001,0.02878624999999998,NA,0.02215875,NA,6988.5,NA,1770,1058,9876,78,209,8278.5,2220.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.52555513676869,46.75599773702888]}",0.02345,32,295.3254362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000160b,NA,NA,0.03315875,0.00187749999999999,0.006305,NA,0.03651375,0.06300999999999998,5504,0,0.07007749999999999,0.03651375,0.06300999999999998,0.07007749999999999,0.03315875,0.00187749999999999,NA,0.006305,NA,7206.5,NA,359.5,995,9880,0,234,8185,2069.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.651963731186,46.64028852379301]}",0.0245,32,293.87961373999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000160c,NA,NA,0.0245925,0.004435,0.00370624999999999,NA,0.03445125,0.05850000000000002,5504,0,0.0600125,0.03445125,0.05850000000000002,0.06001249999999999,0.0245925,0.004435,NA,0.00370624999999999,NA,7206.5,NA,391.5,994.5,9880,0,233,8185,2069.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.64870412831593,46.64299965723351]}",0.02445,32,293.87961373999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000160d,NA,NA,0.01602624999999999,0.004435,0.006305,NA,0.03449249999999999,0.05166625,5504,0,0.041835,0.03449249999999999,0.05166625,0.041835,0.01602624999999999,0.004435,NA,0.006305,NA,7206.5,NA,417.5,994.5,9880,0,233,8074,2070,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.64741544811149,46.64729823064903]}",0.02445,32,292.65938059999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000160e,NA,NA,0.02460625,0.00444875,0.01155749999999999,NA,0.03659625,0.06078249999999999,5504,0,0.06002625,0.03659625,0.06078249999999999,0.06002625,0.02460624999999999,0.00444875,NA,0.01155749999999999,NA,7207,NA,395.5,994.5,9880,0,233,8148,2069.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.64733072519147,46.64146572647112]}",0.0244,32,293.47286936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000160f,NA,NA,0.0245925,0.00699249999999999,0.006305,NA,0.03027125,0.06075499999999997,5504,0,0.06806999999999999,0.03027125,0.06075499999999997,0.06806999999999999,0.0245925,0.00699249999999999,NA,0.006305,NA,7207,NA,367.5,995,9880,0,233,8223,2069.5,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.65076423300262,46.639994223123495]}",0.02445,32,294.2829401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001610,NA,NA,0.02455125,0.00697874999999999,0.00369249999999998,NA,0.03439625,0.06072749999999999,5504,0,0.06398625,0.03439625,0.06072749999999999,0.06398625,0.02455124999999999,0.00697874999999999,NA,0.00369249999999998,NA,7206.5,NA,374.5,995,9880,0,234,8148,2070,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.65101840176267,46.642937229818756]}",0.02455,32,293.47628738000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001611,NA,NA,0.07290999999999997,0.06061749999999999,0.05082750000000002,NA,0.0410925,0.06812499999999999,5504,0,0.07607249999999999,0.0410925,0.06812499999999999,0.07607249999999999,0.07290999999999997,0.06061749999999999,NA,0.05082750000000002,NA,7161,NA,945,1004,9605,100,230,8446,2098,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.93695825681489,46.934580275118336]}",0.0188,32,298.52470292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001612,NA,NA,0.03078,0.012685,0.00922,NA,0.03292500000000001,0.05698750000000002,5504,0,0.05624499999999999,0.03292500000000001,0.05698750000000002,0.05624499999999999,0.03078,0.012685,NA,0.00922,NA,7161,NA,936,1004,9876,76,225,8334,2097,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.93538865324408,46.93430826995407]}",0.0188,32,295.63989404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001613,NA,NA,0.02231,0.012685,0.00922,NA,0.0267925,0.045795,5504,0,0.034355,0.02679249999999999,0.045795,0.034355,0.02230999999999999,0.012685,NA,0.00922,NA,7161,NA,941,1004,9876,76,226,8148,2097,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.93493828403767,46.93463824343202]}",0.0188,32,293.6164262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001614,NA,NA,0.04343,0.03539999999999999,0.03003749999999999,NA,0.03086249999999998,0.05924249999999997,5504,0,0.05822499999999997,0.03086249999999998,0.05924249999999997,0.05822499999999997,0.04342999999999999,0.03539999999999999,NA,0.03003749999999999,NA,7161,NA,939,1004,9876,100,228,8520,2098,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.9363339826674,46.93433056545934]}",0.0188,32,297.6325997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001615,NA,NA,0.02231,0.015215,0.0144175,NA,0.03086249999999998,0.05250500000000002,5504,0,0.04829749999999999,0.03086249999999998,0.05250500000000002,0.04829749999999999,0.02230999999999999,0.015215,NA,0.0144175,NA,7161,NA,946,1004,9876,100,229,8223,2098,NA,lightNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.93653910131587,46.93477647556468]}",0.0188,32,294.42991496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001616,NA,NA,0.0263525,0.01119999999999998,0.0112825,NA,0.03361249999999999,0.03135750000000001,5504,0,0.030285,0.03361249999999999,0.03135750000000001,0.030285,0.0263525,0.01119999999999998,NA,0.0112825,NA,6966,NA,520,1067,9880,0,240,7925,2235,NA,darkNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.01475419514013,46.71004224157207]}",0.0338,32,291.35711498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001617,NA,NA,0.0263525,0.0112275,0.00861499999999998,NA,0.02695749999999999,0.0289375,5504,0,0.03242999999999999,0.02695749999999999,0.0289375,0.03242999999999999,0.0263525,0.0112275,NA,0.00861499999999998,NA,6967,NA,535,1067,9880,0,238,8074,2234,NA,darkNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.0125246446134,46.70851276991073]}",0.0338,32,293.05587091999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001618,NA,NA,0.02200749999999998,0.00603,0.00594749999999999,NA,0.02054999999999998,0.0267375,5504,0,0.0325675,0.02054999999999998,0.02673749999999999,0.0325675,0.02200749999999998,0.00603,NA,0.00594749999999999,NA,6966,NA,558,1067,9880,0,237,8111,2235,NA,darkNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.00801649344837,46.71017601460367]}",0.0334,32,293.47628738000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001619,NA,NA,0.0174975,0.00603,0.00861499999999998,NA,0.02712249999999999,0.03149499999999999,5504,0,0.028305,0.02712249999999999,0.03149499999999999,0.02830499999999999,0.0174975,0.00603,NA,0.00861499999999998,NA,6966,NA,562,1067,9880,0,237,8111,2235,NA,darkNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.00889939545695,46.7088516615908]}",0.0335,32,293.47628738000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000161a,NA,NA,0.02637999999999998,0.00603,0.00325249999999999,NA,0.02484,0.03144,5504,0,0.03034000000000001,0.02484,0.03143999999999999,0.03034,0.02637999999999998,0.00603,NA,0.00325249999999999,NA,6967,NA,552,1067,9880,0,237,8148,2234,NA,darkNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.01001417072031,46.70816050092751]}",0.0336,32,293.89328581999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000161b,NA,NA,0.021925,0.00861499999999998,0.00592,NA,0.0292675,0.03141250000000001,5504,0,0.02825,0.0292675,0.03141250000000001,0.02824999999999999,0.021925,0.00861499999999998,NA,0.00592,NA,6966,NA,537,1067,9880,0,238,8074,2235,NA,darkNearShoreSediment,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.01166403811008,46.71020276920999]}",0.0337,32,293.05587091999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000161c,NA,NA,0.22813375,0.228615,0.208705,NA,0.19424,0.197705,5896,0,0.20052375,0.19424,0.197705,0.20052375,0.22813375,0.228615,NA,0.208705,NA,6937,NA,0,1074.5,9880,0,691,7404,2254.5,NA,cloud,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.08448115831285,46.78064764765234]}",0.03965,2,285.22689611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000161d,NA,NA,0.21261,0.211675,0.18586625,NA,0.18443625,0.18698,5896,0,0.18682875,0.18443625,0.18698,0.18682875,0.21261,0.211675,NA,0.18586625,NA,6936,NA,0,1075,9880,0,691,7404,2254.5,NA,cloud,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.0801870439984,46.78240899256844]}",0.03945,2,285.22689611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000161e,NA,NA,0.30692125,0.28037,0.26220625,NA,0.25927750000000005,0.26684,5896,0,0.265905,0.25927750000000005,0.26683999999999997,0.265905,0.30692125,0.28037,NA,0.26220625,NA,6933,NA,0,1075.5,9880,0,702.5,7125.5,2257,NA,cloud,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.07675353618724,46.78893265740964]}",0.0393,2,281.76615086000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0000000000000000161f,NA,NA,0.27411375000000004,0.246655,0.22733625,NA,0.22634625,0.23412875,5896,0,0.23895500000000003,0.22634625,0.23412875,0.23895500000000003,0.27411375000000004,0.246655,NA,0.22733625,NA,6932.5,NA,0,1076,9880,0,699,7218,2257.5,NA,cloud,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.07349393331718,46.790346192443565]}",0.03915,2,282.93340469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00000000000000001620,NA,NA,0.274045,0.25827375,0.23668625,NA,0.23055375,0.23758,5896,0,0.23371625,0.23055375,0.23758,0.23371625,0.274045,0.25827375,NA,0.23668625,NA,6930,NA,0,1076.5,9880,0,696.5,7274,2259,NA,cloud,2013-08-16,NA,LS7,2013-08-16T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.06345203774481,46.79416318294533]}",0.03905,2,283.62726275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
